_id,name,property_type,room_type,minimum_nights,bedrooms,number_of_reviews,price,host_id,host_name,country,longitude,latitude,availability_365
11197217,2 Bedroom Ipanema-Copacabana,Apartment,Entire home/apt,4,2.0,2,306.00,12431812,Zuzu,Brazil,-43.192297491066334,-22.985816199811516,12
11207193,302 Kanai A Nalu Ocean front/view,Condominium,Entire home/apt,7,2.0,7,400.00,733802,Kathy,United States,-156.5039,20.79664,142
11223389,Large Duplex in Midtown East with backyard!,Apartment,Entire home/apt,2,2.0,112,350.00,26304763,Boris,United States,-73.96776,40.75482,115
11242147,Prince Kuhio 315 ocean view steps to the beach,Apartment,Private room,1,1.0,4,234.00,756093,Joshua,United States,-159.47554,21.88234,291
11264406,"Mongkok Luxury Studio, New Reno *4A",Apartment,Entire home/apt,60,0.0,1,298.00,14861546,Tane Residence,Hong Kong,114.16984,22.31915,42
1127954,Conveniently located apartment,Apartment,Entire home/apt,3,1.0,1,793.00,6188776,Jayme,Hong Kong,114.15076,22.28352,0
1129061,Pineapple Paradise,Apartment,Entire home/apt,2,0.0,87,135.00,6194110,Kelly,United States,-157.83857,21.28572,182
11305966,NEW FLAT + PRIVATE ROOFTOP IN SAY YING PUN,Apartment,Entire home/apt,4,2.0,3,903.00,20204555,Jorge,Hong Kong,114.14238,22.28737,0
1131054,Executive Luxury design Apartment,Apartment,Entire home/apt,2,2.0,35,461.00,6205300,Sarah,Australia,151.23526,-33.88944,157
11319047,Sugar Beach Resort 1BR Ground Floor Condo !,Condominium,Entire home/apt,4,1.0,0,239.00,2154262,Condominium Rentals Hawaii,United States,-156.46697,20.78484,257
1132409,Amazing Upper West Side Loft-Studio,Loft,Entire home/apt,30,0.0,12,79.00,3038687,Karen,United States,-73.97589,40.78898,16
11335874,Huge bedroom in luxurious apartment,Apartment,Private room,4,1.0,2,40.00,5650826,Colin,United States,-73.94429,40.78626,0
1136399,Furnished Nolita Studio,Apartment,Entire home/apt,3,0.0,0,200.00,6233644,Sri,United States,-73.99529,40.72404,0
11364106,cozy house and garden in the heart of Montréal,Apartment,Entire home/apt,2,2.0,5,64.00,7747793,Teodora,Canada,-73.55985,45.53481,0
11378656,HAPPY TO HELP YOU,Apartment,Private room,1,1.0,0,227.00,59658503,Hakan,Turkey,28.98641,41.06018,365
11379251,Cottage on Kona Coffee Farm,Cabin,Entire home/apt,5,1.0,1,65.00,53836,Brad & Linda,United States,-155.87508,19.26787,353
1138483,Bundeena Garden Studio near beaches,Cabin,Entire home/apt,2,1.0,230,109.00,6245401,Belinda,Australia,151.15761,-34.08087,125
11387183,Quiet room in central Istanbul,Apartment,Private room,1,1.0,0,95.00,59727467,Aliş Hüseyin,Turkey,28.98361,41.04768,365
11396243,Beautiful Ensuite Room -Easy access to city,House,Private room,30,1.0,2,75.00,12716878,Marina,Australia,151.2009,-33.90987,0
1139810,2 confortables habitaciones en el centro de BCN!,Apartment,Private room,1,2.0,54,35.00,6251533,Aliona,Spain,2.16851,41.3791,92
11406680,listing_id: (Phone number hidden by Airbnb) THE BEST LOCATION IN LEBLON,Apartment,Entire home/apt,2,3.0,11,518.00,33644977,Patricia,Brazil,-43.21889444085009,-22.980690335847203,351
11409841,Midillis 202 (Double Room),Apartment,Private room,2,1.0,24,148.00,28689814,Kamuran,Turkey,28.97622,41.00359,322
11413023,Lulapartment II,Apartment,Entire home/apt,2,2.0,229,60.00,35821827,Cristina,Portugal,-8.61825,41.14366,259
11420459,Loue 1 chambre privée,Apartment,Private room,1,1.0,0,60.00,24081198,Jeremy,Canada,-73.55495,45.51625,0
1143151,Harbourside Apartment - Water Views,Apartment,Entire home/apt,2,1.0,41,161.00,6016999,Eleanor,Australia,151.21478,-33.84297,322
1144090,O'Porto Studio | Historic Center,Loft,Entire home/apt,2,1.0,380,40.00,2220420,Tomás,Portugal,-8.61504,41.14736,275
11442936,1 sunny bedroom in large St-Henri appartment,Apartment,Private room,3,1.0,2,70.00,9018452,Kim-Sanh,Canada,-73.58664,45.47348,0
11444539,Twin Room With Window,Bed and breakfast,Private room,4,1.0,38,283.00,38038584,Jim,Hong Kong,114.17082,22.31871,75
11447743,Apartamento São Bento da Vitória 2 - Amazing view,Apartment,Entire home/apt,2,1.0,211,80.00,48943549,Rosa,Portugal,-8.61655,41.14507,266
1145567,ROOM + ENSUITE INNER CITY MOD HOUSE,House,Private room,2,1.0,12,125.00,6172276,Alison,Australia,151.16994,-33.86771,365
11459525,Beautiful in Ipanema for your Family,Apartment,Entire home/apt,3,3.0,4,351.00,5737780,Fabi,Brazil,-43.20246232850196,-22.985703885018637,130
11464859,The Sassy Lilac Megan Love Room,House,Private room,1,1.0,203,100.00,25282650,Megan,United States,-155.97975,19.61171,284
1146653,Luxury 1 Bedroom Central Park Views,Condominium,Entire home/apt,30,1.0,24,1000.00,836168,Henry,United States,-73.96482,40.79208,365
11472884,Apartamento de Luxo para Olimpíadas,Condominium,Entire home/apt,1,2.0,0,933.00,60365338,Leticia,Brazil,-43.42564904825581,-23.00273936515431,0
11480835,Brooklyn Bushwhick Private Room,Apartment,Private room,1,1.0,0,35.00,7990995,Juno,United States,-73.92081,40.70017,0
11488558,"Cosy flat,walking distance tocenter",Apartment,Private room,1,1.0,5,190.00,15756802,Aylin,Turkey,29.04503,40.98909,363
1148978,1 BR 1/2 block to A/B/C/D trains,Apartment,Private room,7,1.0,45,48.00,6298986,Marcelo,United States,-73.93957,40.83307,365
11510109,LightHouse with Sea View,Apartment,Entire home/apt,2,1.0,1,80.00,37725953,David - LightHouse,Portugal,-8.67643,41.15171,216
11533406,Tai Hang (Causeway Bay) Sunny Aprt',Apartment,Entire home/apt,2,2.0,11,761.00,1946293,Su,Hong Kong,114.19243,22.27928,0
1153834,GRACE BEAUTIFUL LOFT IN BARCELONA-At least 32 days,Apartment,Entire home/apt,31,1.0,6,60.00,4878564,Lourdes,Spain,2.15884,41.40462,358
11552866,6 min. walk to metro & metrobus,Apartment,Private room,7,1.0,0,100.00,50752970,Taner,Turkey,28.99911,41.06422,363
11553333,* Lani Beach House,House,Entire home/apt,4,3.0,0,895.00,1191923,Hawaii,United States,-158.08687,21.61601,180
11553357,Brick House: Unique Garden Apartment! King Bed!,Apartment,Entire home/apt,2,1.0,37,125.00,3483450,Aswad,United States,-73.91365,40.68174,345
1155475,"Big, glamorous, 4BR, 3-story house",House,Entire home/apt,2,4.0,104,499.00,2199502,Jon,United States,-73.97713,40.68675,245
11557363,Wellyet Guest House@Room 2,Apartment,Private room,1,1.0,36,267.00,40699783,Natalie,Hong Kong,114.17366,22.2982,348
1155885,Fresh and modern 1BR in Bed-Stuy,Apartment,Entire home/apt,2,1.0,180,79.00,6334250,Shaila & Alex,United States,-73.92922,40.68683,270
11566403,Feel like home,Apartment,Entire home/apt,1,0.0,42,55.00,61100954,Titi,Canada,-73.57179,45.51028,143
11567179,"Bright, sunny quite room Bushwick",Apartment,Private room,2,1.0,2,60.00,10929225,Louise,United States,-73.91932,40.71112,0
11567815,"Bright, Modern, Spacious Duplex Apt",Apartment,Entire home/apt,2,1.0,28,90.00,1253313,Gabriel,United States,-73.92117,40.76964,0
11567997,The Local Nook // Cozy Kona Hale,Guest suite,Entire home/apt,2,1.0,25,150.00,29480889,Ciara,United States,-155.9943,19.67155,3
11568230,Apartamento en casco antiguo,Apartment,Entire home/apt,31,3.0,7,55.00,22076771,Luis,Spain,2.17877,41.37903,36
11602050,Museum Mile 1 BR - Madison Ave,Apartment,Entire home/apt,30,1.0,7,133.00,61391963,Corporate Housing,United States,-73.95735,40.78465,340
11603201,"1 bedroom in Astoria, Queens",Apartment,Private room,1,1.0,1,65.00,7982432,Joe,United States,-73.93959,40.76485,0
11610598,The Ohana at Volcanoes National Park!,Guesthouse,Entire home/apt,1,1.0,385,100.00,31348206,David,United States,-155.22212,19.43327,133
1163119,Charming apartment with balcony,Apartment,Entire home/apt,3,1.0,22,250.00,4284876,Silvia,Brazil,-43.2285561930115,-22.984126941422254,311
11648362,Habitación centro Barcelona,Apartment,Private room,1,1.0,0,25.00,32479280,Alan,Spain,2.16126,41.39796,0
11648810,Appartement 3 1/2 en résidence,Condominium,Entire home/apt,5,1.0,2,35.00,61646690,Lansana,Canada,-73.60386,45.55264,0
11656239,Charming Private Brooklyn Bedroom,Apartment,Private room,1,1.0,58,105.00,4266047,Kris,United States,-73.95646,40.72804,365
11667313,Brand new apartment next to HKU,Apartment,Entire home/apt,2,1.0,0,550.00,5473973,Matthias,Hong Kong,114.13508,22.28491,0
11679012,Apartamento com 2 quartos Leblon,Apartment,Entire home/apt,2,2.0,2,548.00,62031792,Rodrigo,Brazil,-43.230457787230115,-22.986550485203637,214
11679106,.CidadeMaravilhosa.2017RIO,Apartment,Entire home/apt,1,1.0,0,246.00,61415197,Claudio,Brazil,-43.179580196689336,-22.941799837438328,365
11688660,Studio Apartment w/ Private Rooftop,Apartment,Entire home/apt,3,0.0,1,903.00,6394019,Madelon,Hong Kong,114.15037,22.28515,0
11690230,Apartamento/Loft no Flamengo,Loft,Entire home/apt,3,0.0,0,179.00,20988214,Cesar,Brazil,-43.178454975194995,-22.926541739219996,362
1169088,Next to Barcelona Fair and Magic Fountain,Apartment,Entire home/apt,1,4.0,20,90.00,1986299,Clickandflat,Spain,2.15375,41.37587,223
116931,Nice room with queen sized bed,Apartment,Private room,30,1.0,122,30.00,528512,Jen,Canada,-73.58677,45.52572,193
11693193,*CoZy Private Williamsburg Home*,Apartment,Entire home/apt,2,2.0,94,225.00,62130666,Sal,United States,-73.94854,40.70998,138
11695437,Cozy and modern Lapa-studio,Apartment,Entire home/apt,3,1.0,33,112.00,8557006,Dejanira,Brazil,-43.182736348008305,-22.9106385343457,135
11695637,Aluguel para Olimpiadas,Apartment,Entire home/apt,1,2.0,0,1000.00,62148947,Diogo,Brazil,-43.398422063779684,-22.970523926945454,0
11695887,2 BR Oceanview - Great Location!,Condominium,Entire home/apt,1,2.0,17,200.00,62150628,Jennifer,United States,-156.44917,20.73013,305
11703559,Fabulous occasion orange,Apartment,Entire home/apt,2,0.0,163,34.00,41161072,Dulce,Portugal,-8.61181,41.14464,183
11708,Cute apt in artist's home,Apartment,Entire home/apt,2,1.0,207,85.00,44145,Tyrome,United States,-73.92745,40.70186,33
11715762,Appartement avec gymnase et sauna,Apartment,Entire home/apt,179,1.0,0,60.00,62289550,François,Canada,-73.55486,45.5993,180
11716047,STUDIO COPACABANA VISTA MAR,Other,Entire home/apt,5,0.0,2,250.00,62153375,Fernando,Brazil,-43.18908543651725,-22.980722086375625,252
11719579,Bondi beach sunny house,House,Private room,2,1.0,1,55.00,4499997,Kate,Australia,151.26826,-33.89172,0
11727255,Two Bed Room Spacious brand new,Apartment,Entire home/apt,1,2.0,0,124.00,50347595,Amol,Australia,151.00818,-33.81861,0
11737940,Göztepe Single Room,Apartment,Private room,1,1.0,0,42.00,62441592,Buğra,Turkey,29.06318,40.97602,88
11740322,★Cozy doble bedroom ★Nearby Christ the Redeemer★,House,Private room,2,1.0,76,52.00,59638323,Rafaela,Brazil,-43.19177327893577,-22.93691870901323,109
117425,"Conveniently Located, Sunny Brooklyn Heights!",Apartment,Entire home/apt,30,1.0,95,150.00,593115,LuLu,United States,-73.99438,40.69263,219
11753116,Luxury Style Space: ideal for short or longterm!,Apartment,Private room,1,1.0,75,38.00,50199714,Dellasie,United States,-73.94247,40.672,15
11757719,Quarto próximo ao Estádio Olímpico,House,Private room,1,1.0,0,142.00,46024282,Camilla,Brazil,-43.30213630920409,-22.89369868524118,365
11764681,"Double Suite, with private bathroom.",Apartment,Private room,1,1.0,4,40.00,3246867,Eva,Spain,2.183,41.39142,180
1176693,BEST REVIEWS*BEST MALLS*SAFE STAY*DIMSUM*CWB*MTR,Apartment,Entire home/apt,2,3.0,36,1492.00,1245194,Susann,Hong Kong,114.18445,22.27878,293
11778475,☼☼ Lovely Colorful Studio ☼☼ Tsim Sha Tsui,Apartment,Entire home/apt,1,0.0,269,502.00,62713640,Hester,Hong Kong,114.17308,22.30039,117
11778959,Inner City Terrace - 2 rooms 2 beds - 4 ppl.,Townhouse,Private room,2,2.0,3,171.00,9031139,Jason,Australia,151.1965,-33.88848,0
11779701,Cozy & in the heart of Kowloon,Apartment,Entire home/apt,4,1.0,3,691.00,41695212,Isabelle,Hong Kong,114.17546,22.29937,0
11792238,,Apartment,Entire home/apt,6,1.0,1,150.00,2377793,Louis-Philippe,Canada,-73.5824,45.54904,0
11796483,Cozy&clean room in Sisli next to subway,Apartment,Private room,1,1.0,1,158.00,27101013,Nur,Turkey,28.98327,41.05766,267
11806776,Spacious Four Bedroom Terrace,House,Entire home/apt,1,4.0,0,650.00,37118689,Ed,Australia,151.21842,-33.86943,0
11816864,Bright Room in Spacious Astoria Apt,Apartment,Private room,1,1.0,5,65.00,62939516,Garth,United States,-73.93215,40.76079,0
11817249,PALMS AT WAILEA #905-2BR-REMODELED-LARGE LANAI-AC,Condominium,Entire home/apt,5,2.0,18,240.00,57940735,Pmi,United States,-156.4409,20.69735,143
1182474,"Kowloon Mongkok 1812 Twin Room A, near station",Apartment,Private room,2,0.0,71,306.00,6361579,Man Ching Athena,Hong Kong,114.16885,22.31463,95
1182475,Beyoğlunda Şirin Kullanışlı Stüdyo2,Apartment,Entire home/apt,1,1.0,176,90.00,4174788,İlknur Bülent,Turkey,28.97483,41.03746,340
11834359,"Casa ""Voltaria"", o desejo de voltar",Apartment,Entire home/apt,3,3.0,10,120.00,23993576,Fatima,Portugal,-8.60605,41.13534,45
11835169,"Spacious, bright, central. AC. Rambla Catalunya",Serviced apartment,Entire home/apt,2,4.0,4,599.00,5878688,Yaiza,Spain,2.16424,41.39139,179
11835516,taksim de lux studyo,Apartment,Entire home/apt,1,1.0,0,269.00,55097201,Cemal,Turkey,28.98378,41.0344,365
11840338,Barra da Tijuca: cobertura ESPETACULAR,Condominium,Entire home/apt,1,5.0,1,1000.00,63088500,Monica,Brazil,-43.38281341435767,-22.98369162798043,361
11841749,MODERN CONDO WITH VIEW - GRIFFIN,Apartment,Entire home/apt,2,2.0,1,79.00,23898986,Manon,Canada,-73.55863,45.49665,0
11846549,18C.  NICE AND COZY 2 BEDROOMS. PERFECT LOCATION!,Apartment,Entire home/apt,1,2.0,93,90.00,9998124,Simple Stay,Canada,-73.57981,45.51702,155
11848397,Sunny Courtyard Apartment - Sydney,Apartment,Entire home/apt,1,1.0,0,165.00,6550117,Shane,Australia,151.21181,-33.90087,154
1185644,2 BR Queen Size Sunny - Nolita,Apartment,Entire home/apt,4,2.0,217,250.00,4404268,Brendan,United States,-73.99449,40.72182,80
11860047,O charme de estar em frente à praia,Serviced apartment,Entire home/apt,5,1.0,2,548.00,48161510,Alexandre,Brazil,-43.47716330794789,-23.030647771247256,354
11860692,Colourful apt in Plateau/Mile End,Apartment,Entire home/apt,3,1.0,25,75.00,11461476,Toby,Canada,-73.58715,45.5221,0
11863943,Au cœur de la Petite Patrie,Apartment,Entire home/apt,1,2.0,13,115.00,56543131,Zoé,Canada,-73.59462,45.54566,145
11871088,Direct Oceanfront - Unit 149,Condominium,Entire home/apt,3,0.0,19,139.00,39166875,Hula Now,United States,-159.32835,22.05273,289
1188839,great Terrace&lift city center,Apartment,Entire home/apt,1,2.0,213,58.00,5432336,Patricia,Spain,2.15761,41.39922,316
11890476,Spacious bedroom with a trundle bed in Botafogo,House,Private room,2,1.0,5,317.00,54784222,Ana Rita,Brazil,-43.19254931342515,-22.95295957541284,364
11894971,Cottage in Bondi/Tamarama,Chalet,Entire home/apt,5,1.0,0,242.00,11031120,Jaclyn,Australia,151.26907,-33.89605,0
11902059,Apartamento Centro histórico,Apartment,Entire home/apt,3,1.0,5,75.00,63486615,Francisco,Portugal,-8.63001,41.1455,352
11914814,Cruisy apartment by the sea,Apartment,Entire home/apt,2,0.0,2,151.00,42173021,Dean,Australia,151.32223,-33.662,0
11918738,Amazing Ocean View Condo in Wailea!,Condominium,Entire home/apt,4,3.0,65,345.00,3427620,Jim,United States,-156.43546,20.69055,158
11921637,"Vista magnifica mar,lagoa,montanha.",Apartment,Entire home/apt,2,1.0,5,209.00,63618115,Ana Cristina,Brazil,-43.364530263111185,-23.008791637258927,0
11933497,Room double bed $ 740 for 2 weeks,Apartment,Private room,1,1.0,0,53.00,63700948,Jamie,Australia,151.1943,-33.87351,0
11935301,"Spacious, Sunny Room in Park Slope",House,Private room,2,1.0,1,85.00,24253453,Lisah,United States,-73.98057,40.67549,0
11936451,Charming and cozy condo Plateau Mt-Royal/ McGill,Condominium,Entire home/apt,2,0.0,16,68.00,27836110,Tarek,Canada,-73.57711,45.5084,0
11939367,Suíte TOP frente Mar Barra posto 4 + Café da Manhã,Condominium,Private room,1,1.0,107,108.00,15900036,Assunção De Fatima,Brazil,-43.32809919833523,-23.011657136740638,343
11945972,linda casa com piscina em condomínio e arrumadeira,House,Entire home/apt,5,2.0,1,399.00,42159678,Luiz,Brazil,-43.356043748726336,-22.93881029842621,0
11948645,Ideal para famílias!Muita segurança,Apartment,Entire home/apt,2,2.0,31,131.00,20407614,Augusto,Brazil,-43.49085154894161,-23.02338692141779,323
11948705,Beautiful complete 200m apt.,Apartment,Entire home/apt,5,4.0,0,3499.00,61382975,Leonardo,Brazil,-43.182415799103794,-22.9680008638951,365
11953606,Double room with private bathroom,Apartment,Private room,32,1.0,12,38.00,16022141,Sonia,Spain,2.17935,41.43038,88
1195977,Porto-amazing room with ensuite,Apartment,Private room,2,1.0,4,30.00,6535569,Maria,Portugal,-8.58364,41.18877,358
11963985,Cobertura de Luxo -Olimpíadas,Apartment,Entire home/apt,15,4.0,0,2499.00,63901222,Marzo,Brazil,-43.45405770602672,-23.015910719795656,362
1198074,Two bedroom apartment,Apartment,Entire home/apt,1,2.0,23,155.00,6544866,Mariana & Ramón,Spain,2.17434,41.39137,217
11987001,B. Arts IV,Apartment,Entire home/apt,2,1.0,3,50.00,4656501,OX Pedro & Nuno,Portugal,-8.60033,41.14543,233
11993586,Kiahuna 307: Corner Condo Over The Moir Gardens,Condominium,Entire home/apt,1,1.0,28,246.00,42618840,Great Vacation Retreats,United States,-159.46122,21.87821,337
12003707,Private Room in Hong Kong Golden Coast,Apartment,Private room,8,1.0,0,314.00,43236984,Kwan Yu,Hong Kong,113.99074,22.38087,0
12004365,3 Quartos Ipanema c/Piscina,Apartment,Entire home/apt,1,3.0,5,399.00,64195788,Lucas,Brazil,-43.207314073514915,-22.98217661277284,0
1200438,Ranch Abode Loft in Bushwick,Loft,Entire home/apt,5,0.0,39,99.00,6557072,Shannon,United States,-73.93285,40.70126,103
12007662,"Very nice location, cozy home!",Apartment,Private room,1,1.0,0,47.00,50922516,Çayan,Turkey,28.97895,41.04747,0
12008712,Barra da Tijuca: 2 suites overlooking the ocean and lagoon,Apartment,Entire home/apt,15,2.0,0,298.00,64229195,Guilherme,Brazil,-43.34951832545693,-23.004059877448853,178
12010910,HOUSE INHISTORICAL AREA GAIA-OPORTO,House,Entire home/apt,2,2.0,29,65.00,64246576,Gilberto,Portugal,-8.60906,41.13469,0
12014026,Apartment in Tuen Mun.............,Apartment,Shared room,1,1.0,0,502.00,64271406,Sophia,Hong Kong,113.9801,22.40435,0
1201871,Penthouse. Terrace.,Apartment,Entire home/apt,3,3.0,95,87.00,3039107,Manuel,Spain,2.14733,41.39932,255
12027124,"Mahalo Aina Sanctuary, Dreamtime Room",Farm stay,Private room,2,1.0,9,135.00,39366616,Steven And Fabi,United States,-155.22848,19.9732,353
12046370,Premium Exclusive house & garden Rua Almada,House,Entire home/apt,3,2.0,22,125.00,64501912,Zahia,Portugal,-8.61302,41.15292,199
1206363,Eco Hale Hawaii in the Rainforest Lots Of Aloha,Cabin,Entire home/apt,3,1.0,291,80.00,6590093,Kaeo & Karl,United States,-155.10302,19.48649,232
12068078,3 quartos Península Barra da Tijuca,Apartment,Entire home/apt,1,3.0,0,1600.00,11296398,Rafael,Brazil,-43.358437016600945,-22.98839563811481,365
1206820,Beautiful Area Single Room,Apartment,Private room,2,1.0,17,95.00,5933563,Marcos,Spain,2.12933,41.38665,364
12080961,Charmante chambre - Berri Uqam,Apartment,Private room,1,1.0,4,40.00,34746769,Maëlle,Canada,-73.55889,45.51891,0
12083780,Renovated Modern Apartment with Cathedral Views,Apartment,Entire home/apt,4,3.0,165,199.00,64763737,Nina,Spain,2.16963,41.39726,222
12088301,Rent All Apartament (100m²) netx to BRT station,Loft,Private room,2,1.0,1,239.00,64790803,Kayanh,Brazil,-43.34708354191269,-22.89507854707165,365
12091894,Apartment in Ipanema with Balcony,Apartment,Entire home/apt,3,2.0,14,351.00,53473426,Armando,Brazil,-43.19423588543599,-22.984148254337534,356
